Geopoint;Geoshape;Alcaldía;Sector 18;Área km2;x;y
19.4072430839, -99.2392047676;"{""type"": ""Polygon"", ""coordinates"": [[[-99.24694253701882, 19.408221631961556], [-99.24502414301192, 19.408808244133084], [-99.24439587376267, 19.40910426104047], [-99.24390115196086, 19.409538734654138], [-99.24312725201696, 19.410094143419247], [-99.2415282608826, 19.410927833390073], [-99.24000500825952, 19.411460002549926], [-99.23902706213255, 19.411425231424513], [-99.23807458209231, 19.411414461906684], [-99.23737625577085, 19.41155988823365], [-99.23680522320386, 19.411934160976916], [-99.23619708959357, 19.412935243659298], [-99.23581721296456, 19.41370701318411], [-99.23522168269058, 19.41467183504719], [-99.23447339306321, 19.415456098495632], [-99.23367418278208, 19.416071781203282], [-99.23319498495522, 19.416807070281923], [-99.23316719441591, 19.416822741149005], [-99.23209602115361, 19.416825468671266], [-99.23111080324409, 19.416519714755495], [-99.23127932536146, 19.41633594489739], [-99.23143372743995, 19.41606877504659], [-99.23155997379004, 19.41576151363541], [-99.23162959643868, 19.415287669429816], [-99.23169958794443, 19.415007231174155], [-99.23176263496754, 19.414800278128546], [-99.23181142409271, 19.414479739542532], [-99.23186661764088, 19.413772289408936], [-99.23190521996385, 19.413388228828694], [-99.2319050784991, 19.413288452945764], [-99.23187325450506, 19.41307890960354], [-99.2317257758664, 19.41291931146361], [-99.23147306368948, 19.41276987914194], [-99.23116781803252, 19.412650518438785], [-99.2307890031575, 19.41257110689493], [-99.2305680583286, 19.412591360726587], [-99.23036816302918, 19.41261158759989], [-99.23044085828079, 19.412491746034256], [-99.23056006484974, 19.412393807001997], [-99.23073496886259, 19.412280342715647], [-99.23082850745226, 19.41221714082916], [-99.2309274840919, 19.41216034874151], [-99.23100877923736, 19.41212798084266], [-99.23110513622464, 19.41210472181422], [-99.23121770683814, 19.412096806171427], [-99.2313261928239, 19.412096668071918], [-99.23143622474957, 19.412112072762323], [-99.23150672739136, 19.412126172107705], [-99.2315936178548, 19.412144046365132], [-99.23170901821837, 19.41218384580434], [-99.23179184052962, 19.4122210658073], [-99.23187599274603, 19.412255753522018], [-99.2319574852642, 19.412295505698335], [-99.2320321291523, 19.41234168334292], [-99.23215711652797, 19.412425212658466], [-99.23228067904873, 19.412511364637226], [-99.23242736094429, 19.412646380842116], [-99.23249814958183, 19.412727448695758], [-99.23254432406405, 19.412780079314107], [-99.2325755009588, 19.412801910607463], [-99.23261350634978, 19.412803127225747], [-99.23263797199985, 19.41279405821133], [-99.23265280316555, 19.41277478894549], [-99.23265541146559, 19.412733573751982], [-99.23264180218926, 19.412674394328775], [-99.23262950992857, 19.41260364497796], [-99.23262130584266, 19.412527648532443], [-99.2326266543291, 19.412470975384096], [-99.2326400914694, 19.41240914039592], [-99.23266032416187, 19.412370523560888], [-99.23267931670779, 19.412330552658688], [-99.23266162650074, 19.41228168142447], [-99.23258279895728, 19.41217369161159], [-99.23247404929329, 19.412055346711554], [-99.23238163086457, 19.411967889748553], [-99.23228110207491, 19.411870230518527], [-99.23218597320749, 19.411751958400348], [-99.23209350394046, 19.411628440972677], [-99.23202831539295, 19.41153317662233], [-99.23195758828274, 19.41142779710667], [-99.23193029700926, 19.411324802294512], [-99.2319084166094, 19.411208967051827], [-99.23189471638861, 19.411085348951524], [-99.23190537739264, 19.410946335683576], [-99.23192951217803, 19.410771244833047], [-99.23197266685764, 19.410575523761445], [-99.23207006750457, 19.41034873412162], [-99.23218361601458, 19.41009119564596], [-99.23227551379699, 19.40987986737116], [-99.23230795632745, 19.409720220284658], [-99.23232927719482, 19.40950907257523], [-99.23231813394752, 19.40930817896009], [-99.23231780489184, 19.409076452987055], [-99.23235028381117, 19.40894256325372], [-99.2324204797161, 19.408741655980766], [-99.23243650309185, 19.40855618205796], [-99.23245246813771, 19.40832967708481], [-99.2324792395046, 19.40806691713525], [-99.23250043572124, 19.4077013153709], [-99.23252165368667, 19.407351077639728], [-99.23254805159443, 19.406892742456233], [-99.23246807953636, 19.406044295734752], [-99.23268375916253, 19.406011574384266], [-99.23325144785792, 19.40577134774326], [-99.23391383456128, 19.405550790021366], [-99.23466035700538, 19.405290355424064], [-99.23500733948333, 19.405100205867935], [-99.23557454731018, 19.40453054869121], [-99.23599455018122, 19.403990905341928], [-99.23645699339535, 19.403690885459973], [-99.23684602975722, 19.403540624300597], [-99.23694051208425, 19.40341071986009], [-99.237086786738, 19.40274173970671], [-99.23717493640179, 19.402580030712883], [-99.23791682295399, 19.402091748583917], [-99.23816915476476, 19.401921780574817], [-99.23817663075704, 19.40195421610407], [-99.23819944893329, 19.401992415652025], [-99.23823795764423, 19.402013965272403], [-99.23829102833739, 19.40202871752255], [-99.23836569000605, 19.402023739267932], [-99.23843567986835, 19.402015332787293], [-99.23850736719905, 19.401995355802796], [-99.23858075185058, 19.401963717935754], [-99.23862451173171, 19.401928774987798], [-99.23870657121564, 19.401837296140517], [-99.23930573113118, 19.40118570385314], [-99.23940008576764, 19.40110098677603], [-99.23946997799058, 19.401026152968015], [-99.23955911355438, 19.400954637719682], [-99.23962724212521, 19.400911257355833], [-99.2397147022825, 19.400866405441832], [-99.23978808367565, 19.400833049932444], [-99.23986861294365, 19.4008030289084], [-99.23994897131021, 19.40078638386367], [-99.24003476549946, 19.400774611960806], [-99.2401361888539, 19.400769507264858], [-99.24022895013314, 19.40076766753088], [-99.24031990437024, 19.40076754730082], [-99.2404248736278, 19.40077744032973], [-99.24050888995383, 19.40078727064634], [-99.24061730235779, 19.400807010095583], [-99.2407328725469, 19.40083677184164], [-99.2408273848766, 19.40085987352075], [-99.24097436973813, 19.400879652023374], [-99.24110039195826, 19.40089277031928], [-99.2412053465545, 19.400892631074527], [-99.241250846814, 19.40087594133174], [-99.2412787032682, 19.400842736017747], [-99.24128224405374, 19.400789589672954], [-99.24127155011249, 19.400706637830165], [-99.24126449475008, 19.40063687619091], [-99.24125376646082, 19.400530607138066], [-99.24125364417536, 19.400447641260076], [-99.24125704562985, 19.400364580327498], [-99.24126748030241, 19.400271658971203], [-99.24129874287837, 19.400158646282506], [-99.2413405672814, 19.400039022047164], [-99.24139993049377, 19.3999294063522], [-99.24148501068656, 19.399821383259805], [-99.24160957444606, 19.399750271826694], [-99.24173421657589, 19.399732301854325], [-99.24194615929667, 19.399755698641627], [-99.24217050941076, 19.399796792534534], [-99.24234510970064, 19.399814364098937], [-99.24257572825069, 19.399843609752043], [-99.24271917646996, 19.399855257646752], [-99.24286869375334, 19.399849183437478], [-99.2430307210449, 19.399801609361113], [-99.24318017663616, 19.399754051959846], [-99.24334213496871, 19.39972428195797], [-99.2435104142661, 19.39971818210461], [-99.24360081408084, 19.399729900360935], [-99.24373801158602, 19.399765144211116], [-99.24394688659396, 19.399838792355997], [-99.24410908108219, 19.399903555635547], [-99.24426499002219, 19.39996841759213], [-99.24434610956928, 19.400015666083057], [-99.24441783580012, 19.400086605925548], [-99.24449272255104, 19.400169290489302], [-99.24457076997815, 19.400263810146622], [-99.24460519322412, 19.400355406039026], [-99.2446084730875, 19.400447043835914], [-99.24459613807247, 19.40054168508317], [-99.24457136644997, 19.40066300425739], [-99.24472729386208, 19.40073961477929], [-99.24491427646849, 19.400757076813235], [-99.24502025207101, 19.40073922011295], [-99.24513227874824, 19.400691801935356], [-99.245219412263, 19.400620738518352], [-99.24533153161309, 19.400508158328364], [-99.24546836896896, 19.400366081812205], [-99.24610964519832, 19.400763144281072], [-99.24767734228793, 19.402113686058733], [-99.2462833616432, 19.403546879233932], [-99.24626497906947, 19.40373615335545], [-99.24623415540356, 19.40394912307279], [-99.24619089044857, 19.404185698001903], [-99.2462161402218, 19.404445949227043], [-99.24626651877519, 19.404759307997015], [-99.24631353916317, 19.40499286850852], [-99.24634524617325, 19.405303360480037], [-99.24636407401674, 19.40540979891533], [-99.24636427879918, 19.405545815831992], [-99.2463396696884, 19.40571141962119], [-99.24629311465348, 19.405850482349123], [-99.24624341203238, 19.405986566892146], [-99.24619694324431, 19.40611975497946], [-99.24614724930088, 19.406261713978246], [-99.2461380666436, 19.406362225491097], [-99.24613824908901, 19.406483510996825], [-99.24617268353337, 19.406581071365963], [-99.24622262937172, 19.406669753778207], [-99.2462975110997, 19.40674647263424], [-99.24636309644359, 19.406784793896193], [-99.2464565926614, 19.406826059718632], [-99.2465469699107, 19.40682006262692], [-99.24664662747706, 19.406778534789094], [-99.24672441632084, 19.406698626424575], [-99.24678650924696, 19.4065683994323], [-99.2468486482351, 19.40640563668526], [-99.24691692008321, 19.406204545792516], [-99.24699140466349, 19.40601808747947], [-99.24702857185443, 19.40584360961052], [-99.24702517875124, 19.405677953425787], [-99.24697496799465, 19.405476933136917], [-99.2469217453307, 19.405299595661354], [-99.2468560281532, 19.40511043576729], [-99.24680906778889, 19.40498035684897], [-99.24676841135023, 19.40486210872723], [-99.24677761589872, 19.40477641894863], [-99.24684296694326, 19.404723007839447], [-99.24693333415097, 19.404711136082106], [-99.2470112734447, 19.404731636094134], [-99.24706433991417, 19.404805582621965], [-99.24711441217494, 19.404914960939664], [-99.24726757273378, 19.40523703654246], [-99.24735531550247, 19.405568057984585], [-99.2474119247014, 19.405843088102525], [-99.24747770859867, 19.406138711622816], [-99.24746543294637, 19.406271763077722], [-99.24745006028793, 19.406372283078184], [-99.24743465947152, 19.406517178151724], [-99.24742258204596, 19.406718373477922], [-99.24742278758656, 19.406854299987252], [-99.24741052537209, 19.406996298718937], [-99.24738262978069, 19.40712946179961], [-99.24733298263575, 19.407238885369967], [-99.24726144737504, 19.40736026845475], [-99.247183743411, 19.407496391328397], [-99.24711855190756, 19.407656085509533], [-99.24705026212037, 19.407845517860384], [-99.24694253701882, 19.408221631961556], [-99.24694253701882, 19.408221631961556]]]}";MIGUEL HIDALGO;CHAPULTEPEC;1.6785821606811908;-99.241111;19.407067
19.4340140577, -99.1919152013;"{""type"": ""Polygon"", ""coordinates"": [[[-99.19337697960107, 19.4373269964007], [-99.19010730365771, 19.43715765046925], [-99.18843907573337, 19.437070278760483], [-99.18854447091176, 19.43074541591936], [-99.19085670828787, 19.43078104831181], [-99.19239324679937, 19.430804731871774], [-99.19547403266134, 19.430924985789837], [-99.19534623216889, 19.43310618788826], [-99.19516436786672, 19.437400095789826], [-99.19337697960107, 19.4373269964007]]]}";MIGUEL HIDALGO;POLANCO-CASTILLO;0.511432427704911;-99.19195699999999;19.434072
19.4302781777, -99.1761330205;"{""type"": ""Polygon"", ""coordinates"": [[[-99.18073787707246, 19.43056040145991], [-99.17893267804533, 19.43102528114817], [-99.17353514884122, 19.432449168015342], [-99.17186710835374, 19.43140021342253], [-99.17343799684856, 19.428780950783114], [-99.1738504160719, 19.42900921004636], [-99.17419798346039, 19.428806703607567], [-99.17452399930784, 19.428761382768823], [-99.17522500362017, 19.42877001636113], [-99.17639952913898, 19.428601591192216], [-99.17721538820686, 19.42885141194314], [-99.17733612561854, 19.428894674984754], [-99.17766613359727, 19.428929689720132], [-99.17792176925286, 19.428898530451676], [-99.17821136141315, 19.42882142600329], [-99.17974777196521, 19.42822676741485], [-99.18073787707246, 19.43056040145991]]]}";MIGUEL HIDALGO;POLANCO-CASTILLO;0.262658581873645;-99.17538499999999;19.431283999999998
19.4966028527, -99.1960991237;"{""type"": ""Polygon"", ""coordinates"": [[[-99.19824289526908, 19.49958797202413], [-99.198215169613, 19.499671238831333], [-99.19768704813168, 19.50125782752005], [-99.19507128088962, 19.500464632629996], [-99.19407405887405, 19.50005069733661], [-99.19084852870805, 19.4992677640743], [-99.19122674297058, 19.498031018502235], [-99.19106164382184, 19.497993234842422], [-99.19144006028077, 19.49660809072275], [-99.19155327567088, 19.496205887157895], [-99.19241403224551, 19.494305808250967], [-99.19418894848607, 19.489149936032497], [-99.19471803776602, 19.489731300691112], [-99.19553407611058, 19.4905665825127], [-99.19584297790152, 19.49085228951806], [-99.19653178905305, 19.491906414735848], [-99.19658079026254, 19.49216004764861], [-99.19889464967376, 19.495696562649755], [-99.20020910169364, 19.497043797434642], [-99.20237520646762, 19.499047287453195], [-99.20401842803734, 19.500797745481684], [-99.2044444999802, 19.501321717286768], [-99.20210973141369, 19.50067887339201], [-99.19961691611829, 19.499909195078907], [-99.19958051598475, 19.49999003149824], [-99.19824289526908, 19.49958797202413], [-99.19824289526908, 19.49958797202413]]]}";AZCAPOTZALCO;HORMIGA;0.820072258158662;-99.200983;19.49851
19.476367923, -99.2153861582;"{""type"": ""Polygon"", ""coordinates"": [[[-99.218846995574, 19.48107281759538], [-99.21256209618764, 19.479360621778646], [-99.21266009174548, 19.479027198971618], [-99.21157722864399, 19.478708354042297], [-99.21163978395529, 19.478231545927716], [-99.211014097534, 19.47805233655237], [-99.21090134126986, 19.477879126071606], [-99.2103669266129, 19.47776316196389], [-99.21003656091499, 19.477680218308183], [-99.2102115951602, 19.477233285103797], [-99.210351297672, 19.47650640685301], [-99.21005600360715, 19.476426856778186], [-99.21024488055603, 19.47577990459168], [-99.2109239979932, 19.473665664250472], [-99.21146283451856, 19.471838349018917], [-99.22076751435473, 19.47425376600289], [-99.22050415229566, 19.47580385957517], [-99.22009928278928, 19.47742127409028], [-99.218846995574, 19.48107281759538]]]}";AZCAPOTZALCO;CLAVERIA;0.771052861971588;-99.216174;19.477667999999998
19.4739429533, -99.2062594784;"{""type"": ""Polygon"", ""coordinates"": [[[-99.21003656091499, 19.477680218308183], [-99.20356080828992, 19.47602088943036], [-99.20275921531221, 19.47574171188548], [-99.20139521040461, 19.475423210428108], [-99.19999184542232, 19.47501635398175], [-99.20073804466811, 19.472643961503845], [-99.2014645653793, 19.47248400233941], [-99.20406314165906, 19.47167791945379], [-99.20597584073461, 19.470783288416488], [-99.20633198167806, 19.470616681047126], [-99.20656241372363, 19.4705748453872], [-99.20680170698259, 19.470608282875197], [-99.20810454183832, 19.470950854420565], [-99.21038216034806, 19.47155248110676], [-99.21146283451856, 19.471838349018917], [-99.2109239979932, 19.473665664250472], [-99.21024488055603, 19.47577990459168], [-99.21005600360715, 19.476426856778186], [-99.210351297672, 19.47650640685301], [-99.2102115951602, 19.477233285103797], [-99.21003656091499, 19.477680218308183]]]}";AZCAPOTZALCO;CLAVERIA;0.600404294994261;-99.20573399999999;19.47413
19.4647424092, -99.1857517932;"{""type"": ""Polygon"", ""coordinates"": [[[-99.18142023930241, 19.46916061526687], [-99.1816793220906, 19.466523348880646], [-99.1818621448487, 19.464286255064586], [-99.18203272401202, 19.4624370692066], [-99.1817117024162, 19.462234405423505], [-99.18359916981093, 19.459479180323815], [-99.1839328651448, 19.459095012586445], [-99.18493321217137, 19.459316140742576], [-99.18570341703587, 19.459487792085728], [-99.1875155898599, 19.459860899450856], [-99.18825386623996, 19.46001820305109], [-99.18765382041468, 19.46299655284954], [-99.18965111585054, 19.463741617336794], [-99.19031837016428, 19.46392908199923], [-99.19029472992091, 19.465552450270295], [-99.19023098677012, 19.46979786350271], [-99.18915545303817, 19.46930083402255], [-99.18830005860886, 19.468917172767625], [-99.1872611522663, 19.468859594846897], [-99.18713310715218, 19.46886957814497], [-99.18670451685618, 19.468852125628818], [-99.18386461913481, 19.468535096084516], [-99.18258585961169, 19.468869697530085], [-99.18142023930241, 19.46916061526687]]]}";AZCAPOTZALCO;CLAVERIA;0.797846596457287;-99.188469;19.464002999999998
19.4790674347, -99.1619787506;"{""type"": ""Polygon"", ""coordinates"": [[[-99.1563827995976, 19.482936188146763], [-99.15747158764934, 19.47822518283207], [-99.15870671864899, 19.472880591345753], [-99.15924096799822, 19.472880122635363], [-99.16295080017798, 19.471643455399818], [-99.16317786249537, 19.471553778266617], [-99.16414866981881, 19.473994785790683], [-99.1653246559829, 19.476907004069417], [-99.16538421747207, 19.477103066744093], [-99.16628723342717, 19.479903821160804], [-99.1685557315388, 19.48479262685864], [-99.16686490668145, 19.484786239461084], [-99.16642235569573, 19.484760618250533], [-99.16387761260378, 19.484536274622936], [-99.16141679485304, 19.483991797378554], [-99.1563827995976, 19.482936188146763], [-99.1563827995976, 19.482936188146763]]]}";AZCAPOTZALCO;LA RAZA;1.1402116132915479;-99.16154499999999;19.47815
19.4685394037, -99.1565756729;"{""type"": ""Polygon"", ""coordinates"": [[[-99.15466999801836, 19.462860950701394], [-99.15693799200663, 19.463282958475478], [-99.15763200261678, 19.463296003198767], [-99.15823260494456, 19.463172838791856], [-99.15893949711571, 19.464183716091874], [-99.15898246958841, 19.46838872293114], [-99.16030467058502, 19.46848579765398], [-99.16060282432292, 19.46841178637144], [-99.16079460201415, 19.46829385559452], [-99.1610017248097, 19.468084811351805], [-99.16113062151466, 19.46787484229069], [-99.16120767819204, 19.467560805381332], [-99.16120764609974, 19.46714281351344], [-99.16210675498783, 19.46873019988128], [-99.16268466158002, 19.470385833223453], [-99.16317786249537, 19.471553778266617], [-99.16295080017798, 19.471643455399818], [-99.15924096799822, 19.472880122635363], [-99.15870671864899, 19.472880591345753], [-99.1576384266369, 19.47289824352908], [-99.15587411687, 19.472839759756738], [-99.1523037779798, 19.47253054468731], [-99.15163815270087, 19.472447504563092], [-99.15194762755507, 19.47019569264882], [-99.15219081518144, 19.468492702372842], [-99.1523256009485, 19.46763862018137], [-99.15235307006428, 19.467465254670284], [-99.15323126594946, 19.462602520266664], [-99.15466999801836, 19.462860950701394]]]}";AZCAPOTZALCO;LA RAZA;0.920130103513957;-99.157598;19.467466
19.1927845273, -99.0927392812;"{""type"": ""Polygon"", ""coordinates"": [[[-99.10472248752379, 19.194799221731877], [-99.10455113289017, 19.196994637684604], [-99.10456882131814, 19.198342999181975], [-99.10198487384865, 19.200030031682836], [-99.10135985155318, 19.20009861473965], [-99.10029567857546, 19.200548657001455], [-99.09978881578118, 19.200645278056395], [-99.09924817222509, 19.20056531451442], [-99.09870744359822, 19.2005013465881], [-99.09816683907535, 19.20048554925851], [-99.09760924518142, 19.200534019186072], [-99.09705170840066, 19.200518227581497], [-99.09610550249378, 19.200358211995596], [-99.09502198131835, 19.200107612103718], [-99.09245566516972, 19.19969399177286], [-99.09050871638036, 19.199455276655456], [-99.08513428956775, 19.198541492684928], [-99.08473500056803, 19.198064021843116], [-99.08299599644992, 19.196257045624748], [-99.08258595206163, 19.195742971093235], [-99.08252304717692, 19.195302941358857], [-99.08249897383915, 19.195287949182582], [-99.0821918226498, 19.195091782685967], [-99.08105879705037, 19.19347846934846], [-99.08136314267949, 19.19261972857913], [-99.0822442080795, 19.191016001695377], [-99.08271169276793, 19.189626928107668], [-99.08306016455246, 19.189730255319326], [-99.08349508127247, 19.188664662983314], [-99.08363648649987, 19.188405932096174], [-99.08369077381808, 19.188168028169123], [-99.0838102873418, 19.187505852454464], [-99.0841899761455, 19.186530030448417], [-99.08773900855803, 19.184607980958543], [-99.0897800381275, 19.18466998828465], [-99.0943240254838, 19.184364575404462], [-99.097872573059, 19.185442753569014], [-99.09856152206665, 19.185638870084826], [-99.09883746227793, 19.186129663736804], [-99.10063040939414, 19.188943471340767], [-99.10094283833715, 19.19310012690945], [-99.10257395685241, 19.194463952935667], [-99.10472248752379, 19.194799221731877]]]}";MILPA ALTA;MILPA ALTA;3.222182123012723;-99.092413;19.191632000000002
19.294364652, -99.166235954;"{""type"": ""Polygon"", ""coordinates"": [[[-99.16760750906752, 19.298042146597787], [-99.16719747989468, 19.298052464150025], [-99.1668506163341, 19.298122643884756], [-99.16662997251511, 19.298202649426486], [-99.16627615926645, 19.298554633961274], [-99.16616785645341, 19.298662282739507], [-99.16596827689428, 19.298772273907], [-99.16560030591486, 19.29877260803387], [-99.16628164651195, 19.296825511146928], [-99.16481984526052, 19.29632767702297], [-99.16463114671687, 19.29684698036041], [-99.16300235323084, 19.29754715650914], [-99.16344279609947, 19.29643872449294], [-99.16397235549944, 19.294982616207555], [-99.16294688906062, 19.294592376647635], [-99.1628206684096, 19.294482679534106], [-99.1641866099194, 19.29374776504964], [-99.16377580686719, 19.292969524345075], [-99.16361764068762, 19.29251045362946], [-99.16434116703344, 19.290683076217714], [-99.16730138801906, 19.29165376366804], [-99.16750648087273, 19.29173337977389], [-99.16973593296025, 19.292489957258546], [-99.16760750906752, 19.298042146597787]]]}";TLALPAN;HUIPULCO-HOSPITALES;0.363457076452998;-99.166048;19.294889
19.3255700901, -99.2172328021;"{""type"": ""Polygon"", ""coordinates"": [[[-99.2235601897064, 19.326228564409206], [-99.22229541775886, 19.32638113184397], [-99.21982462995653, 19.326777360826068], [-99.21967813194068, 19.32678540023675], [-99.21952319375218, 19.32688897902072], [-99.21827151765335, 19.32744729915719], [-99.21665572689884, 19.328242472050096], [-99.21568461403996, 19.32868105186528], [-99.21496454822804, 19.328984125549496], [-99.21223052605566, 19.329933764679314], [-99.2119248439895, 19.330009676077957], [-99.21136795853265, 19.330181317311027], [-99.21116700503546, 19.330265059250145], [-99.21102894418253, 19.33039644766404], [-99.21092021985245, 19.330539731907344], [-99.21082818934333, 19.33063536768245], [-99.20997497544256, 19.331651294957076], [-99.20919260557473, 19.332387869572344], [-99.20900871918398, 19.332345512543398], [-99.20913759458176, 19.332175273748256], [-99.209653038767, 19.33115296077415], [-99.20984095931071, 19.330776953692364], [-99.20995352469116, 19.330509667318594], [-99.21001777996649, 19.33035721633709], [-99.21013101209675, 19.33009065210052], [-99.21051600220393, 19.329424936946992], [-99.2115069850201, 19.327471990755694], [-99.21271703642113, 19.32577401057195], [-99.21297199020717, 19.325492999434594], [-99.21322697032258, 19.325232955567778], [-99.21370144204786, 19.324876311492506], [-99.21815994345651, 19.321779025904622], [-99.21993299008378, 19.320535014506525], [-99.22016094454133, 19.320366998205685], [-99.22035198063499, 19.320637991469713], [-99.2227432361906, 19.322244445123417], [-99.22284306011984, 19.32249927902908], [-99.22318904942551, 19.32435991587782], [-99.2235601897064, 19.326228564409206]]]}";MAGDALENA CONTRERAS;SAN JERONIMO;0.721905774123183;-99.21628299999999;19.326354000000002
19.1864413909, -99.0705299161;"{""type"": ""Polygon"", ""coordinates"": [[[-99.05413242977048, 19.18621879542271], [-99.05442937140518, 19.185889363984117], [-99.07017470452371, 19.1695166964331], [-99.07335053300505, 19.1699649140947], [-99.07609770818162, 19.176378772646164], [-99.07713166072996, 19.178216484343093], [-99.07913250365976, 19.17934357160603], [-99.08016603767099, 19.180011571461353], [-99.08058390326131, 19.180470969285665], [-99.0840989925551, 19.185865962549176], [-99.0841899761455, 19.186530030448417], [-99.0838102873418, 19.187505852454464], [-99.08369077381808, 19.188168028169123], [-99.08363648649987, 19.188405932096174], [-99.08349508127247, 19.188664662983314], [-99.08306016455246, 19.189730255319326], [-99.08271169276793, 19.189626928107668], [-99.0822442080795, 19.191016001695377], [-99.08136314267949, 19.19261972857913], [-99.08105879705037, 19.19347846934846], [-99.0821918226498, 19.195091782685967], [-99.08249897383915, 19.195287949182582], [-99.08252304717692, 19.195302941358857], [-99.07989768635794, 19.201229566684162], [-99.06306342304869, 19.196456949014713], [-99.05413242977048, 19.18621879542271]]]}";MILPA ALTA;MILPA ALTA;6.498767415271747;-99.069161;19.185376
19.4431990344, -99.097221617;"{""type"": ""Polygon"", ""coordinates"": [[[-99.08958496369377, 19.442992493098558], [-99.09310356485136, 19.440440551851562], [-99.0934812822831, 19.440267285540234], [-99.09439252862471, 19.439856140334474], [-99.0980029236792, 19.441129266115418], [-99.10025458364777, 19.441894343088343], [-99.10047869520041, 19.441973841305114], [-99.10147339501985, 19.442345370054944], [-99.10382770848362, 19.443141525088638], [-99.10343410795302, 19.44425157981986], [-99.10249423688003, 19.446566578170618], [-99.09647849610141, 19.445145987269285], [-99.0953600068229, 19.444881864299017], [-99.08958496369377, 19.442992493098558]]]}";VENUSTIANO CARRANZA;MOCTEZUMA;0.5790035749367;-99.09670600000001;19.443212
